"1",0
"2",0
"3",-2.02828052364558
"4",-2.77756580773273
"5",-0.259428843894085
"6",0.685965738709858
"7",0.777145703360162
"8",2.18534287225511
"9",1.88865161903801
"10",-1.15747267413579
"11",-4.78904016936936
"12",-6.30862639957171
"13",-2.75555425167945
"14",3.48156102688114
"15",7.22833684687986
"16",6.48901103096515
"17",2.54842532482211
"18",-0.265048180169363
"19",-0.629431979233088
"20",-0.213790667404480
"21",-1.68423569091224
"22",-3.81690470472222
"23",-1.98608379137046
"24",2.07604643534052
"25",3.00155142214746
"26",1.24926598137709
"27",-0.546736386585849
"28",-0.85518991376914
"29",-1.11766148188774
"30",-2.50744843169343
"31",-3.05274572854713
"32",-2.04032078823949
"33",-1.52561171191362
"34",-1.01976938186204
"35",-1.10862008814021
"36",-1.68356909634079
"37",-2.53472684545556
"38",-3.96901847199265
"39",-4.3467083146447
"40",-1.98782711097657
"41",1.84340532082293
"42",3.95800592106914
"43",2.33863486677234
"44",-1.05508490384392
"45",-1.06828350753107
"46",0.815814674153171
"47",1.03965631312332
"48",-1.18308050316106
"49",-1.96316895650597
"50",-1.19658264049728
"51",-0.0682439678620578
"52",2.94468126393070
"53",3.81408128602672
"54",0.562358749752273
"55",-2.83704879978264
"56",-1.89414693593001
"57",0.81138561317492
"58",2.67817206414123
"59",2.54766827821537
"60",-1.01133005274996
"61",-1.95415136234478
"62",-0.244899590441080
"63",0.374615229255242
"64",0.632112024491908
"65",0.304846044698786
"66",-1.28325260095383
"67",-2.4173238487273
"68",-1.18098759051268
"69",-0.823983660907601
"70",-3.30537791707266
"71",-2.39234627730916
"72",2.23255717077081
"73",3.39143328953789
"74",0.890660444338076
"75",-1.53355201614812
"76",-2.27509402940376
"77",-1.85932193264892
"78",-0.932086925090995
"79",0.24262775042198
"80",1.70641022736534
"81",0.536310252520714
"82",-3.19605632886404
"83",-3.07207622613242
"84",-0.37437044213158
"85",-0.0153169012042950
"86",-1.29412960104694
"87",-0.254378177354936
"88",0.404253935648509
"89",-1.64612990119156
"90",-2.08746826578539
"91",-1.29937504225841
"92",-0.327122059383151
"93",-0.295653408159534
"94",-0.564949799856246
"95",-0.543541749146419
"96",-1.29316362077995
"97",-1.38370782345693
